               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 492,            0.034228,            0.023929,                   0,             0.77921,             0.65514,             0.67082,             0.20613,            0.030238,            0.014199,                   0,           0.0051391,           0.0051391,           0.0051391
                 493,            0.034736,            0.017698,                   0,             0.74024,              0.6977,             0.68679,             0.21093,            0.030177,            0.014242,                   0,           0.0051292,           0.0051292,           0.0051292
                 494,            0.034016,             0.01829,                   0,             0.74024,              0.6977,             0.68679,             0.21093,            0.030177,            0.014245,                   0,           0.0051193,           0.0051193,           0.0051193
                 495,            0.037085,            0.017315,                   0,             0.74773,              0.6906,             0.68765,             0.20918,             0.03023,            0.014189,                   0,           0.0051094,           0.0051094,           0.0051094
                 496,            0.035012,            0.014354,                   0,             0.74773,              0.6906,             0.68765,             0.20918,             0.03023,             0.01419,                   0,           0.0050995,           0.0050995,           0.0050995
                 497,            0.033502,            0.017887,                   0,             0.68439,             0.64977,             0.59379,             0.18725,            0.030641,            0.014035,                   0,           0.0050896,           0.0050896,           0.0050896
                 498,            0.034754,            0.015441,                   0,             0.68439,             0.64977,             0.59379,             0.18725,            0.030641,            0.014034,                   0,           0.0050797,           0.0050797,           0.0050797
                 499,             0.03439,            0.016512,                   0,              0.7483,             0.68794,             0.66785,             0.20766,            0.030044,            0.014278,                   0,           0.0050698,           0.0050698,           0.0050698
                 500,              0.0324,            0.025379,                   0,              0.7483,             0.68794,             0.66785,             0.20766,            0.030044,            0.014279,                   0,           0.0050599,           0.0050599,           0.0050599
                 501,            0.035462,            0.024565,                   0,             0.73347,             0.70567,             0.67906,             0.21262,            0.030007,            0.014328,                   0,             0.00505,             0.00505,             0.00505
                 502,            0.033248,            0.017621,                   0,             0.73347,             0.70567,             0.67906,             0.21262,            0.030007,            0.014325,                   0,           0.0050401,           0.0050401,           0.0050401
                 503,            0.037963,             0.01224,                   0,             0.66586,             0.63121,             0.58852,             0.15531,            0.031189,            0.014381,                   0,           0.0050302,           0.0050302,           0.0050302
                 504,            0.032156,            0.019286,                   0,             0.66586,             0.63121,             0.58852,             0.15531,            0.031189,             0.01437,                   0,           0.0050203,           0.0050203,           0.0050203
                 505,            0.031058,            0.020643,                   0,             0.79209,             0.65071,             0.64954,             0.20372,            0.030162,            0.014156,                   0,           0.0050104,           0.0050104,           0.0050104
                 506,            0.035469,            0.016969,                   0,             0.79209,             0.65071,             0.64954,             0.20372,            0.030162,             0.01417,                   0,           0.0050005,           0.0050005,           0.0050005
                 507,            0.033985,            0.015417,                   0,             0.80014,             0.69917,             0.72233,             0.23978,            0.029558,            0.014285,                   0,           0.0049906,           0.0049906,           0.0049906
                 508,            0.030709,            0.017523,                   0,             0.80014,             0.69917,             0.72233,             0.23978,            0.029558,            0.014259,                   0,           0.0049807,           0.0049807,           0.0049807
                 509,            0.031162,            0.014318,                   0,             0.78133,              0.6906,             0.70768,             0.22522,             0.02974,            0.014389,                   0,           0.0049708,           0.0049708,           0.0049708
                 510,            0.037962,            0.018991,                   0,             0.78133,              0.6906,             0.70768,             0.22522,             0.02974,            0.014409,                   0,           0.0049609,           0.0049609,           0.0049609
                 511,            0.036953,            0.016828,                   0,             0.77247,             0.64709,             0.67181,             0.19121,             0.03041,            0.014403,                   0,            0.004951,            0.004951,            0.004951
                 512,            0.031942,            0.019746,                   0,             0.77247,             0.64709,             0.67181,             0.19121,             0.03041,             0.01441,                   0,           0.0049411,           0.0049411,           0.0049411
                 513,            0.034848,             0.02069,                   0,             0.78008,             0.66755,              0.6941,             0.20429,            0.030081,            0.014466,                   0,           0.0049312,           0.0049312,           0.0049312
                 514,            0.036041,            0.016299,                   0,             0.78008,             0.66755,              0.6941,             0.20429,            0.030081,            0.014468,                   0,           0.0049213,           0.0049213,           0.0049213
                 515,            0.029812,            0.015592,                   0,             0.78688,             0.62191,             0.61266,             0.16501,              0.0308,            0.014135,                   0,           0.0049114,           0.0049114,           0.0049114
                 516,            0.036827,            0.018236,                   0,             0.78688,             0.62191,             0.61266,             0.16501,              0.0308,            0.014131,                   0,           0.0049015,           0.0049015,           0.0049015
                 517,            0.036942,            0.015051,                   0,             0.80562,             0.65771,              0.6931,              0.2157,            0.029935,            0.014499,                   0,           0.0048916,           0.0048916,           0.0048916
                 518,            0.036601,            0.017326,                   0,             0.80562,             0.65771,              0.6931,              0.2157,            0.029935,             0.01451,                   0,           0.0048817,           0.0048817,           0.0048817
                 519,            0.031734,            0.025805,                   0,             0.83365,             0.66196,             0.70149,              0.2219,            0.029846,            0.014158,                   0,           0.0048718,           0.0048718,           0.0048718
                 520,            0.033441,            0.018415,                   0,             0.83365,             0.66196,             0.70149,              0.2219,            0.029846,            0.014152,                   0,           0.0048619,           0.0048619,           0.0048619
                 521,            0.035932,            0.019774,                   0,             0.75697,             0.67098,             0.67309,             0.19143,            0.030494,            0.014088,                   0,            0.004852,            0.004852,            0.004852
                 522,            0.038098,             0.01478,                   0,             0.75697,             0.67098,             0.67309,             0.19143,            0.030494,            0.014088,                   0,           0.0048421,           0.0048421,           0.0048421
                 523,            0.035536,            0.018846,                   0,             0.74318,             0.70301,             0.69313,             0.21391,            0.030106,            0.014098,                   0,           0.0048322,           0.0048322,           0.0048322
                 524,            0.031998,            0.017943,                   0,             0.74318,             0.70301,             0.69313,             0.21391,            0.030106,            0.014087,                   0,           0.0048223,           0.0048223,           0.0048223
                 525,            0.033881,            0.017691,                   0,             0.71438,             0.66312,             0.62205,             0.18044,            0.030801,            0.014028,                   0,           0.0048124,           0.0048124,           0.0048124
                 526,             0.03443,            0.019957,                   0,             0.71438,             0.66312,             0.62205,             0.18044,            0.030801,            0.014031,                   0,           0.0048025,           0.0048025,           0.0048025
                 527,            0.033921,            0.017948,                   0,             0.80567,              0.6516,             0.68937,             0.21496,             0.03019,            0.014208,                   0,           0.0047926,           0.0047926,           0.0047926
                 528,            0.033849,            0.017007,                   0,             0.80567,              0.6516,             0.68937,             0.21496,             0.03019,            0.014205,                   0,           0.0047827,           0.0047827,           0.0047827
                 529,            0.034731,            0.019862,                   0,             0.74424,             0.66557,              0.6707,             0.20311,            0.030465,            0.014239,                   0,           0.0047728,           0.0047728,           0.0047728
                 530,            0.035637,            0.015455,                   0,             0.74424,             0.66557,              0.6707,             0.20311,            0.030465,            0.014263,                   0,           0.0047629,           0.0047629,           0.0047629
                 531,            0.035939,            0.021125,                   0,             0.70576,             0.64982,             0.63524,             0.18826,             0.03077,            0.014297,                   0,            0.004753,            0.004753,            0.004753
                 532,             0.03407,            0.015713,                   0,             0.70576,             0.64982,             0.63524,             0.18826,             0.03077,            0.014297,                   0,           0.0047431,           0.0047431,           0.0047431
                 533,            0.032101,             0.02362,                   0,             0.73807,             0.66135,             0.66326,             0.21627,            0.030359,            0.014237,                   0,           0.0047332,           0.0047332,           0.0047332
                 534,            0.028729,            0.020114,                   0,             0.73807,             0.66135,             0.66326,             0.21627,            0.030359,            0.014244,                   0,           0.0047233,           0.0047233,           0.0047233
                 535,            0.033934,            0.019258,                   0,             0.74558,             0.67548,             0.67767,             0.22028,            0.030165,            0.014184,                   0,           0.0047134,           0.0047134,           0.0047134
                 536,            0.029727,            0.026265,                   0,             0.74558,             0.67548,             0.67767,             0.22028,            0.030165,            0.014179,                   0,           0.0047035,           0.0047035,           0.0047035
                 537,            0.030417,            0.018029,                   0,             0.74942,             0.64716,             0.64628,             0.18833,            0.030571,            0.014023,                   0,           0.0046936,           0.0046936,           0.0046936
                 538,            0.037265,            0.018068,                   0,             0.74942,             0.64716,             0.64628,             0.18833,            0.030571,            0.014023,                   0,           0.0046837,           0.0046837,           0.0046837
                 539,            0.036873,            0.016043,                   0,              0.7096,             0.67803,             0.65334,              0.1865,            0.030595,            0.014083,                   0,           0.0046738,           0.0046738,           0.0046738
                 540,            0.035556,            0.013713,                   0,              0.7096,             0.67803,             0.65334,              0.1865,            0.030595,            0.014089,                   0,           0.0046639,           0.0046639,           0.0046639
                 541,            0.037199,            0.017996,                   0,             0.68703,              0.6675,             0.62636,             0.16831,            0.030865,            0.014133,                   0,            0.004654,            0.004654,            0.004654
                 542,             0.03404,            0.021203,                   0,             0.68703,              0.6675,             0.62636,             0.16831,            0.030865,            0.014139,                   0,           0.0046441,           0.0046441,           0.0046441
                 543,            0.034323,             0.02557,                   0,             0.76146,             0.66755,              0.6754,             0.22445,            0.030019,            0.014046,                   0,           0.0046342,           0.0046342,           0.0046342
                 544,            0.036144,              0.0153,                   0,             0.76146,             0.66755,              0.6754,             0.22445,            0.030019,            0.014041,                   0,           0.0046243,           0.0046243,           0.0046243
                 545,            0.035364,            0.018089,                   0,             0.72557,             0.66223,             0.65732,              0.1948,            0.030554,            0.014104,                   0,           0.0046144,           0.0046144,           0.0046144
                 546,            0.031819,            0.019432,                   0,             0.72557,             0.66223,             0.65732,              0.1948,            0.030554,            0.014105,                   0,           0.0046045,           0.0046045,           0.0046045
                 547,            0.038261,            0.014931,                   0,             0.75345,             0.67188,             0.69125,             0.21266,            0.030258,            0.014153,                   0,           0.0045946,           0.0045946,           0.0045946
                 548,            0.032699,            0.023203,                   0,             0.75345,             0.67188,             0.69125,             0.21266,            0.030258,            0.014151,                   0,           0.0045847,           0.0045847,           0.0045847
                 549,            0.034296,            0.020736,                   0,               0.779,             0.67812,             0.71201,             0.22664,            0.029987,            0.014059,                   0,           0.0045748,           0.0045748,           0.0045748
                 550,            0.033789,            0.019806,                   0,               0.779,             0.67812,             0.71201,             0.22664,            0.029987,            0.014064,                   0,           0.0045649,           0.0045649,           0.0045649
                 551,            0.029421,            0.020731,                   0,             0.73183,             0.66844,             0.63211,             0.18762,            0.030603,            0.013752,                   0,            0.004555,            0.004555,            0.004555
                 552,            0.035349,            0.015166,                   0,             0.73183,             0.66844,             0.63211,             0.18762,            0.030603,            0.013753,                   0,           0.0045451,           0.0045451,           0.0045451
                 553,            0.027921,            0.021139,                   0,             0.78802,             0.69208,             0.70662,             0.22783,            0.029813,            0.013842,                   0,           0.0045352,           0.0045352,           0.0045352
                 554,            0.040185,            0.012902,                   0,             0.78802,             0.69208,             0.70662,             0.22783,            0.029813,            0.013842,                   0,           0.0045253,           0.0045253,           0.0045253
                 555,            0.035476,            0.020875,                   0,             0.78256,             0.68706,             0.70483,             0.23239,            0.029784,            0.013835,                   0,           0.0045154,           0.0045154,           0.0045154
                 556,            0.036032,            0.017884,                   0,             0.78256,             0.68706,             0.70483,             0.23239,            0.029784,            0.013846,                   0,           0.0045055,           0.0045055,           0.0045055
                 557,            0.033288,            0.017685,                   0,             0.81563,              0.6445,             0.67406,             0.21301,            0.030248,            0.013801,                   0,           0.0044956,           0.0044956,           0.0044956
                 558,             0.03071,            0.019261,                   0,             0.81563,              0.6445,             0.67406,             0.21301,            0.030248,            0.013801,                   0,           0.0044857,           0.0044857,           0.0044857
                 559,            0.033026,            0.016593,                   0,             0.76278,             0.66704,             0.67147,             0.20082,            0.030388,            0.013877,                   0,           0.0044758,           0.0044758,           0.0044758
                 560,            0.030767,            0.017465,                   0,             0.76278,             0.66704,             0.67147,             0.20082,            0.030388,            0.013877,                   0,           0.0044659,           0.0044659,           0.0044659
                 561,             0.03262,             0.02081,                   0,             0.77486,             0.68344,             0.69558,             0.21283,            0.030205,            0.013864,                   0,            0.004456,            0.004456,            0.004456
                 562,            0.036589,            0.021446,                   0,             0.77486,             0.68344,             0.69558,             0.21283,            0.030205,            0.013882,                   0,           0.0044461,           0.0044461,           0.0044461
                 563,            0.035481,            0.016316,                   0,             0.82993,             0.70085,             0.73387,             0.25701,            0.029409,            0.013855,                   0,           0.0044362,           0.0044362,           0.0044362
                 564,            0.035985,            0.014627,                   0,             0.82993,             0.70085,             0.73387,             0.25701,            0.029409,            0.013862,                   0,           0.0044263,           0.0044263,           0.0044263
                 565,            0.037867,            0.015663,                   0,             0.79455,             0.68351,             0.71126,             0.22103,            0.030018,            0.013908,                   0,           0.0044164,           0.0044164,           0.0044164
                 566,             0.03051,             0.01502,                   0,             0.79455,             0.68351,             0.71126,             0.22103,            0.030018,            0.013913,                   0,           0.0044065,           0.0044065,           0.0044065
                 567,            0.033315,            0.020409,                   0,             0.75451,             0.66223,             0.66733,             0.19599,            0.030413,            0.013874,                   0,           0.0043966,           0.0043966,           0.0043966
                 568,            0.029878,            0.015536,                   0,             0.75451,             0.66223,             0.66733,             0.19599,            0.030413,            0.013882,                   0,           0.0043867,           0.0043867,           0.0043867
                 569,            0.032581,            0.021662,                   0,             0.81341,             0.67632,             0.71854,             0.23579,            0.029666,            0.013907,                   0,           0.0043768,           0.0043768,           0.0043768
                 570,            0.035648,            0.018879,                   0,             0.81341,             0.67632,             0.71854,             0.23579,            0.029666,            0.013928,                   0,           0.0043669,           0.0043669,           0.0043669
                 571,            0.033269,            0.018794,                   0,             0.80187,             0.67094,             0.70518,             0.23158,            0.029726,            0.013905,                   0,            0.004357,            0.004357,            0.004357
                 572,            0.033779,            0.020394,                   0,             0.80187,             0.67094,             0.70518,             0.23158,            0.029726,            0.013909,                   0,           0.0043471,           0.0043471,           0.0043471
                 573,            0.033131,            0.025725,                   0,             0.79194,             0.65248,              0.6827,             0.21882,            0.029964,            0.014089,                   0,           0.0043372,           0.0043372,           0.0043372
                 574,            0.028356,            0.023284,                   0,             0.79194,             0.65248,              0.6827,             0.21882,            0.029964,            0.014091,                   0,           0.0043273,           0.0043273,           0.0043273
                 575,            0.036756,            0.018557,                   0,             0.76024,             0.65779,             0.68715,             0.20042,             0.03024,            0.014411,                   0,           0.0043174,           0.0043174,           0.0043174
                 576,            0.034063,            0.018324,                   0,             0.76024,             0.65779,             0.68715,             0.20042,             0.03024,            0.014406,                   0,           0.0043075,           0.0043075,           0.0043075
                 577,            0.031714,            0.021674,                   0,             0.76595,             0.64805,             0.66987,             0.21302,            0.030169,            0.014387,                   0,           0.0042976,           0.0042976,           0.0042976
                 578,            0.033929,            0.020436,                   0,             0.76595,             0.64805,             0.66987,             0.21302,            0.030169,            0.014384,                   0,           0.0042877,           0.0042877,           0.0042877
                 579,            0.038278,            0.013956,                   0,             0.73979,             0.66036,              0.6755,             0.20421,            0.030264,            0.014589,                   0,           0.0042778,           0.0042778,           0.0042778
                 580,            0.037709,             0.01694,                   0,             0.73979,             0.66036,              0.6755,             0.20421,            0.030264,            0.014608,                   0,           0.0042679,           0.0042679,           0.0042679
                 581,            0.034666,            0.013118,                   0,             0.65924,             0.61348,             0.57622,             0.14791,             0.03139,            0.014739,                   0,            0.004258,            0.004258,            0.004258
                 582,            0.036514,            0.013285,                   0,             0.65924,             0.61348,             0.57622,             0.14791,             0.03139,             0.01473,                   0,           0.0042481,           0.0042481,           0.0042481
                 583,            0.037195,            0.018409,                   0,             0.73595,             0.63255,             0.65542,             0.18259,            0.030691,            0.014687,                   0,           0.0042382,           0.0042382,           0.0042382
                 584,            0.029569,            0.017663,                   0,             0.73595,             0.63255,             0.65542,             0.18259,            0.030691,            0.014682,                   0,           0.0042283,           0.0042283,           0.0042283
                 585,            0.032219,             0.01806,                   0,             0.80296,             0.67196,             0.71726,             0.24098,            0.029635,            0.014376,                   0,           0.0042184,           0.0042184,           0.0042184
                 586,            0.029283,              0.0206,                   0,             0.80296,             0.67196,             0.71726,             0.24098,            0.029635,            0.014375,                   0,           0.0042085,           0.0042085,           0.0042085
                 587,            0.031117,            0.021844,                   0,             0.80841,             0.68262,             0.71585,              0.2367,            0.029591,            0.013974,                   0,           0.0041986,           0.0041986,           0.0041986
                 588,            0.034195,             0.01725,                   0,             0.80841,             0.68262,             0.71585,              0.2367,            0.029591,            0.013978,                   0,           0.0041887,           0.0041887,           0.0041887
                 589,             0.03686,             0.01375,                   0,             0.78501,             0.71631,             0.73425,             0.24167,            0.029487,            0.013949,                   0,           0.0041788,           0.0041788,           0.0041788
                 590,            0.030966,            0.015896,                   0,             0.78501,             0.71631,             0.73425,             0.24167,            0.029487,            0.013944,                   0,           0.0041689,           0.0041689,           0.0041689
                 591,            0.035376,            0.019041,                   0,              0.7848,             0.72422,             0.74357,             0.24743,            0.029402,            0.013955,                   0,            0.004159,            0.004159,            0.004159
                 592,            0.036577,            0.020977,                   0,              0.7848,             0.72422,             0.74357,             0.24743,            0.029402,            0.013953,                   0,           0.0041491,           0.0041491,           0.0041491
                 593,            0.034109,            0.018632,                   0,             0.81587,             0.69415,             0.72967,             0.24206,            0.029508,            0.013871,                   0,           0.0041392,           0.0041392,           0.0041392
                 594,            0.031768,            0.026275,                   0,             0.81587,             0.69415,             0.72967,             0.24206,            0.029508,            0.013868,                   0,           0.0041293,           0.0041293,           0.0041293
                 595,            0.033254,             0.01922,                   0,             0.80474,             0.71631,             0.74998,              0.2571,            0.029254,            0.013887,                   0,           0.0041194,           0.0041194,           0.0041194
                 596,            0.033149,            0.014653,                   0,             0.80474,             0.71631,             0.74998,              0.2571,            0.029254,            0.013892,                   0,           0.0041095,           0.0041095,           0.0041095
                 597,            0.038618,            0.015321,                   0,             0.81684,              0.6773,             0.72779,             0.22244,            0.029915,            0.013984,                   0,           0.0040996,           0.0040996,           0.0040996
                 598,            0.030032,            0.024111,                   0,             0.81684,              0.6773,             0.72779,             0.22244,            0.029915,             0.01397,                   0,           0.0040897,           0.0040897,           0.0040897
                 599,              0.0365,            0.016605,                   0,             0.76672,             0.72606,             0.73639,             0.24579,            0.029446,            0.014067,                   0,           0.0040798,           0.0040798,           0.0040798
                 600,            0.029552,            0.018193,                   0,             0.76672,             0.72606,             0.73639,             0.24579,            0.029446,            0.014078,                   0,           0.0040699,           0.0040699,           0.0040699
                 601,             0.03084,             0.01706,                   0,             0.77486,             0.71365,             0.73194,             0.24279,              0.0294,            0.014113,                   0,             0.00406,             0.00406,             0.00406
                 602,            0.032733,            0.017641,                   0,             0.77486,             0.71365,             0.73194,             0.24279,              0.0294,            0.014123,                   0,           0.0040501,           0.0040501,           0.0040501
                 603,            0.031649,            0.020045,                   0,             0.78829,             0.72429,             0.73723,             0.25439,            0.029211,            0.013973,                   0,           0.0040402,           0.0040402,           0.0040402
                 604,            0.041993,            0.015642,                   0,             0.78829,             0.72429,             0.73723,             0.25439,            0.029211,            0.013975,                   0,           0.0040303,           0.0040303,           0.0040303
                 605,            0.034509,             0.01299,                   0,             0.72321,             0.69326,             0.68777,             0.19863,            0.030249,            0.014062,                   0,           0.0040204,           0.0040204,           0.0040204
                 606,            0.034804,            0.015201,                   0,             0.72321,             0.69326,             0.68777,             0.19863,            0.030249,            0.014051,                   0,           0.0040105,           0.0040105,           0.0040105
                 607,            0.032096,            0.020065,                   0,             0.77807,              0.7304,             0.73905,             0.25947,             0.02917,            0.014031,                   0,           0.0040006,           0.0040006,           0.0040006
                 608,            0.033029,            0.018665,                   0,             0.77807,              0.7304,             0.73905,             0.25947,             0.02917,             0.01403,                   0,           0.0039907,           0.0039907,           0.0039907
                 609,            0.035434,            0.016674,                   0,             0.74008,             0.71686,             0.71166,             0.23022,            0.029725,            0.014083,                   0,           0.0039808,           0.0039808,           0.0039808
                 610,            0.037164,            0.015441,                   0,             0.74008,             0.71686,             0.71166,             0.23022,            0.029725,            0.014064,                   0,           0.0039709,           0.0039709,           0.0039709
                 611,            0.034841,            0.018664,                   0,             0.77196,             0.69326,             0.71449,             0.22585,            0.029728,            0.014154,                   0,            0.003961,            0.003961,            0.003961
                 612,            0.033729,            0.020463,                   0,             0.77196,             0.69326,             0.71449,             0.22585,            0.029728,            0.014161,                   0,           0.0039511,           0.0039511,           0.0039511
                 613,            0.032233,            0.018385,                   0,             0.79877,             0.69325,              0.7276,             0.25106,            0.029278,            0.014136,                   0,           0.0039412,           0.0039412,           0.0039412
                 614,            0.031097,            0.014183,                   0,             0.79877,             0.69325,              0.7276,             0.25106,            0.029278,            0.014142,                   0,           0.0039313,           0.0039313,           0.0039313
                 615,            0.034638,            0.022909,                   0,             0.79653,             0.69757,             0.73279,             0.25543,            0.029181,            0.014094,                   0,           0.0039214,           0.0039214,           0.0039214
                 616,            0.028936,            0.021854,                   0,             0.79653,             0.69757,             0.73279,             0.25543,            0.029181,            0.014099,                   0,           0.0039115,           0.0039115,           0.0039115
                 617,            0.030476,            0.020428,                   0,             0.78725,             0.71187,             0.73388,             0.26353,            0.029056,            0.014026,                   0,           0.0039016,           0.0039016,           0.0039016
                 618,            0.031089,            0.020664,                   0,             0.78725,             0.71187,             0.73388,             0.26353,            0.029056,            0.014025,                   0,           0.0038917,           0.0038917,           0.0038917
                 619,            0.032943,            0.016973,                   0,             0.78744,             0.71099,             0.73363,             0.24993,            0.029246,             0.01395,                   0,           0.0038818,           0.0038818,           0.0038818
                 620,              0.0309,            0.018173,                   0,             0.78744,             0.71099,             0.73363,             0.24993,            0.029246,            0.013952,                   0,           0.0038719,           0.0038719,           0.0038719
                 621,             0.03266,            0.015354,                   0,             0.79652,             0.71277,             0.73929,              0.2534,            0.029214,            0.013951,                   0,            0.003862,            0.003862,            0.003862
                 622,            0.033383,            0.015758,                   0,             0.79652,             0.71277,             0.73929,              0.2534,            0.029214,            0.013942,                   0,           0.0038521,           0.0038521,           0.0038521
                 623,             0.03236,            0.020207,                   0,             0.81588,             0.71897,             0.75028,             0.27277,            0.028879,            0.013938,                   0,           0.0038422,           0.0038422,           0.0038422
                 624,            0.030587,            0.025681,                   0,             0.81588,             0.71897,             0.75028,             0.27277,            0.028879,            0.013935,                   0,           0.0038323,           0.0038323,           0.0038323
                 625,            0.031418,            0.014762,                   0,             0.78463,             0.70833,             0.71925,             0.23028,            0.029592,            0.013939,                   0,           0.0038224,           0.0038224,           0.0038224
                 626,            0.033516,            0.024733,                   0,             0.78463,             0.70833,             0.71925,             0.23028,            0.029592,            0.013942,                   0,           0.0038125,           0.0038125,           0.0038125
                 627,            0.039119,            0.012952,                   0,             0.79939,             0.69594,             0.73201,              0.2423,            0.029412,             0.01401,                   0,           0.0038026,           0.0038026,           0.0038026
                 628,            0.035101,            0.014321,                   0,             0.79939,             0.69594,             0.73201,              0.2423,            0.029412,            0.014019,                   0,           0.0037927,           0.0037927,           0.0037927
                 629,            0.030509,            0.017063,                   0,             0.79954,             0.73227,             0.75016,              0.2542,            0.029098,            0.014023,                   0,           0.0037828,           0.0037828,           0.0037828
                 630,            0.032742,            0.018278,                   0,             0.79954,             0.73227,             0.75016,              0.2542,            0.029098,            0.014019,                   0,           0.0037729,           0.0037729,           0.0037729
                 631,            0.032464,            0.021487,                   0,             0.79315,             0.72404,             0.73069,             0.23954,            0.029302,             0.01399,                   0,            0.003763,            0.003763,            0.003763
                 632,            0.035493,            0.019403,                   0,             0.79315,             0.72404,             0.73069,             0.23954,            0.029302,            0.013993,                   0,           0.0037531,           0.0037531,           0.0037531
                 633,            0.034372,            0.017694,                   0,             0.80819,             0.71986,             0.74056,             0.25178,            0.029119,            0.013988,                   0,           0.0037432,           0.0037432,           0.0037432
                 634,            0.033324,            0.020481,                   0,             0.80819,             0.71986,             0.74056,             0.25178,            0.029119,             0.01399,                   0,           0.0037333,           0.0037333,           0.0037333
                 635,            0.029803,            0.021229,                   0,             0.82251,             0.71897,             0.73609,             0.24994,            0.029116,            0.013898,                   0,           0.0037234,           0.0037234,           0.0037234
                 636,            0.029087,            0.017798,                   0,             0.82251,             0.71897,             0.73609,             0.24994,            0.029116,            0.013907,                   0,           0.0037135,           0.0037135,           0.0037135
                 637,            0.037527,            0.015312,                   0,             0.82462,             0.72944,             0.76153,             0.26241,            0.028921,             0.01393,                   0,           0.0037036,           0.0037036,           0.0037036
                 638,            0.029817,             0.02035,                   0,             0.82462,             0.72944,             0.76153,             0.26241,            0.028921,            0.013937,                   0,           0.0036937,           0.0036937,           0.0036937
                 639,            0.028692,            0.019624,                   0,             0.80978,             0.70213,             0.72193,             0.23169,            0.029405,            0.013896,                   0,           0.0036838,           0.0036838,           0.0036838
                 640,             0.03586,            0.022403,                   0,             0.80978,             0.70213,             0.72193,             0.23169,            0.029405,            0.013887,                   0,           0.0036739,           0.0036739,           0.0036739
                 641,            0.030202,              0.0164,                   0,              0.7687,             0.70124,             0.70306,             0.21044,            0.029768,             0.01389,                   0,            0.003664,            0.003664,            0.003664
                 642,            0.032771,            0.017991,                   0,              0.7687,             0.70124,             0.70306,             0.21044,            0.029768,             0.01389,                   0,           0.0036541,           0.0036541,           0.0036541
                 643,            0.032559,            0.018706,                   0,             0.81408,             0.71426,             0.74478,             0.23563,            0.029329,            0.013868,                   0,           0.0036442,           0.0036442,           0.0036442
                 644,            0.032182,            0.016556,                   0,             0.81408,             0.71426,             0.74478,             0.23563,            0.029329,            0.013872,                   0,           0.0036343,           0.0036343,           0.0036343
                 645,            0.031068,            0.024082,                   0,             0.82874,             0.70124,             0.73664,             0.23778,            0.029416,            0.013824,                   0,           0.0036244,           0.0036244,           0.0036244
