               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 416,            0.037947,            0.026998,           0.0023778,             0.55314,             0.41275,              0.3839,             0.12117,            0.031789,            0.025994,           0.0030797,           0.0058915,           0.0058915,           0.0058915
                 417,            0.035377,             0.02858,           0.0030376,             0.55314,             0.41275,              0.3839,             0.12117,            0.031789,            0.026067,           0.0030797,           0.0058816,           0.0058816,           0.0058816
                 418,            0.038889,            0.025144,           0.0032258,             0.55314,             0.41275,              0.3839,             0.12117,            0.031789,            0.026012,           0.0030797,           0.0058717,           0.0058717,           0.0058717
                 419,            0.042716,            0.017924,           0.0023256,              0.3994,              0.4815,             0.36135,            0.099131,            0.032477,             0.02475,           0.0030917,           0.0058618,           0.0058618,           0.0058618
                 420,            0.035489,             0.03124,           0.0038962,              0.3994,              0.4815,             0.36135,            0.099131,            0.032477,            0.024768,           0.0030917,           0.0058519,           0.0058519,           0.0058519
                 421,            0.033589,            0.021666,           0.0027254,              0.3994,              0.4815,             0.36135,            0.099131,            0.032477,            0.024744,           0.0030917,            0.005842,            0.005842,            0.005842
                 422,            0.036835,            0.025488,           0.0034097,              0.3994,              0.4815,             0.36135,            0.099131,            0.032477,            0.024778,           0.0030917,           0.0058321,           0.0058321,           0.0058321
                 423,             0.03302,            0.047404,           0.0037435,             0.52578,             0.54016,             0.47376,             0.11451,            0.031805,            0.023422,           0.0030676,           0.0058222,           0.0058222,           0.0058222
                 424,            0.039332,            0.024156,           0.0031355,             0.52578,             0.54016,             0.47376,             0.11451,            0.031805,            0.023405,           0.0030676,           0.0058123,           0.0058123,           0.0058123
                 425,            0.039334,            0.041011,           0.0024383,             0.52578,             0.54016,             0.47376,             0.11451,            0.031805,            0.023439,           0.0030676,           0.0058024,           0.0058024,           0.0058024
                 426,            0.039728,            0.024532,           0.0025802,             0.52578,             0.54016,             0.47376,             0.11451,            0.031805,            0.023407,           0.0030676,           0.0057925,           0.0057925,           0.0057925
                 427,            0.037772,            0.034843,           0.0022845,             0.45746,              0.5427,             0.43737,             0.12125,            0.031376,            0.022968,           0.0030965,           0.0057826,           0.0057826,           0.0057826
                 428,            0.038826,            0.023535,           0.0030215,             0.45746,              0.5427,             0.43737,             0.12125,            0.031376,             0.02296,           0.0030965,           0.0057727,           0.0057727,           0.0057727
                 429,            0.031736,            0.042484,           0.0034238,             0.45746,              0.5427,             0.43737,             0.12125,            0.031376,             0.02296,           0.0030965,           0.0057628,           0.0057628,           0.0057628
                 430,            0.031226,            0.024478,           0.0038352,             0.45746,              0.5427,             0.43737,             0.12125,            0.031376,            0.022943,           0.0030965,           0.0057529,           0.0057529,           0.0057529
                 431,            0.043299,            0.020699,           0.0019573,             0.48211,             0.56591,             0.43824,             0.10978,            0.031455,            0.022805,           0.0031098,            0.005743,            0.005743,            0.005743
                 432,            0.039122,            0.026053,           0.0031829,             0.48211,             0.56591,             0.43824,             0.10978,            0.031455,             0.02281,           0.0031098,           0.0057331,           0.0057331,           0.0057331
                 433,            0.030933,            0.038778,            0.004433,             0.48211,             0.56591,             0.43824,             0.10978,            0.031455,            0.022815,           0.0031098,           0.0057232,           0.0057232,           0.0057232
                 434,            0.036412,            0.020412,           0.0031382,             0.48211,             0.56591,             0.43824,             0.10978,            0.031455,            0.022806,           0.0031098,           0.0057133,           0.0057133,           0.0057133
                 435,            0.036525,            0.028557,           0.0034449,             0.25132,             0.24297,             0.14338,            0.028129,             0.03451,            0.022518,           0.0030184,           0.0057034,           0.0057034,           0.0057034
                 436,            0.045521,            0.022758,           0.0020416,             0.25132,             0.24297,             0.14338,            0.028129,             0.03451,            0.022519,           0.0030184,           0.0056935,           0.0056935,           0.0056935
                 437,            0.040143,              0.0282,           0.0022666,             0.25132,             0.24297,             0.14338,            0.028129,             0.03451,            0.022527,           0.0030184,           0.0056836,           0.0056836,           0.0056836
                 438,            0.038167,            0.030573,           0.0042323,             0.25132,             0.24297,             0.14338,            0.028129,             0.03451,            0.022524,           0.0030184,           0.0056737,           0.0056737,           0.0056737
                 439,            0.035404,            0.023275,           0.0043212,             0.47239,             0.64132,             0.50671,             0.13045,             0.03141,            0.022492,           0.0029852,           0.0056638,           0.0056638,           0.0056638
                 440,            0.036025,            0.030184,           0.0028003,             0.47239,             0.64132,             0.50671,             0.13045,             0.03141,            0.022505,           0.0029852,           0.0056539,           0.0056539,           0.0056539
                 441,            0.037167,            0.018866,           0.0041456,             0.47239,             0.64132,             0.50671,             0.13045,             0.03141,            0.022497,           0.0029852,            0.005644,            0.005644,            0.005644
                 442,            0.034409,            0.022442,           0.0028505,             0.47239,             0.64132,             0.50671,             0.13045,             0.03141,            0.022487,           0.0029852,           0.0056341,           0.0056341,           0.0056341
                 443,            0.039194,             0.02256,           0.0024536,              0.4934,             0.57484,             0.50779,             0.12435,            0.031597,            0.022215,           0.0029165,           0.0056242,           0.0056242,           0.0056242
                 444,            0.038184,            0.027946,           0.0031903,              0.4934,             0.57484,             0.50779,             0.12435,            0.031597,            0.022225,           0.0029165,           0.0056143,           0.0056143,           0.0056143
                 445,            0.036817,            0.027352,           0.0026877,              0.4934,             0.57484,             0.50779,             0.12435,            0.031597,            0.022202,           0.0029165,           0.0056044,           0.0056044,           0.0056044
                 446,            0.038115,            0.018595,           0.0031497,              0.4934,             0.57484,             0.50779,             0.12435,            0.031597,            0.022201,           0.0029165,           0.0055945,           0.0055945,           0.0055945
                 447,            0.030916,            0.027078,           0.0027564,             0.31121,             0.37832,              0.2323,            0.036309,             0.03443,            0.021374,           0.0028488,           0.0055846,           0.0055846,           0.0055846
                 448,             0.04061,            0.025204,           0.0015949,             0.31121,             0.37832,              0.2323,            0.036309,             0.03443,            0.021376,           0.0028488,           0.0055747,           0.0055747,           0.0055747
                 449,            0.037421,            0.025032,           0.0036686,             0.31121,             0.37832,              0.2323,            0.036309,             0.03443,            0.021369,           0.0028488,           0.0055648,           0.0055648,           0.0055648
                 450,            0.041704,            0.020182,           0.0023383,             0.31121,             0.37832,              0.2323,            0.036309,             0.03443,            0.021356,           0.0028488,           0.0055549,           0.0055549,           0.0055549
                 451,             0.03846,            0.033852,           0.0023449,             0.45284,             0.66771,             0.55963,             0.13445,            0.031145,            0.022197,           0.0027958,            0.005545,            0.005545,            0.005545
                 452,            0.034802,            0.028862,           0.0019579,             0.45284,             0.66771,             0.55963,             0.13445,            0.031145,            0.022177,           0.0027958,           0.0055351,           0.0055351,           0.0055351
                 453,            0.037702,            0.035306,           0.0020408,             0.45284,             0.66771,             0.55963,             0.13445,            0.031145,            0.022178,           0.0027958,           0.0055252,           0.0055252,           0.0055252
                 454,            0.043754,            0.019663,           0.0019404,             0.45284,             0.66771,             0.55963,             0.13445,            0.031145,            0.022168,           0.0027958,           0.0055153,           0.0055153,           0.0055153
                 455,            0.037364,            0.022314,           0.0031607,             0.40094,             0.63734,             0.46146,              0.1394,            0.031142,            0.022645,           0.0027648,           0.0055054,           0.0055054,           0.0055054
                 456,            0.033273,            0.031431,           0.0026407,             0.40094,             0.63734,             0.46146,              0.1394,            0.031142,            0.022644,           0.0027648,           0.0054955,           0.0054955,           0.0054955
                 457,            0.034007,            0.023896,           0.0026662,             0.40094,             0.63734,             0.46146,              0.1394,            0.031142,             0.02264,           0.0027648,           0.0054856,           0.0054856,           0.0054856
                 458,            0.029864,            0.049315,           0.0028456,             0.40094,             0.63734,             0.46146,              0.1394,            0.031142,            0.022659,           0.0027648,           0.0054757,           0.0054757,           0.0054757
                 459,            0.040229,            0.021473,           0.0021611,             0.42677,             0.65934,             0.53092,             0.14071,            0.030689,            0.022796,           0.0027084,           0.0054658,           0.0054658,           0.0054658
                 460,            0.036905,            0.028821,            0.002372,             0.42677,             0.65934,             0.53092,             0.14071,            0.030689,            0.022802,           0.0027084,           0.0054559,           0.0054559,           0.0054559
                 461,            0.029291,            0.041814,           0.0036881,             0.42677,             0.65934,             0.53092,             0.14071,            0.030689,             0.02281,           0.0027084,            0.005446,            0.005446,            0.005446
                 462,             0.03526,            0.027298,           0.0022767,             0.42677,             0.65934,             0.53092,             0.14071,            0.030689,            0.022793,           0.0027084,           0.0054361,           0.0054361,           0.0054361
                 463,            0.030459,            0.037779,           0.0031598,             0.33482,             0.51496,             0.31521,            0.060445,            0.032872,            0.021355,           0.0026799,           0.0054262,           0.0054262,           0.0054262
                 464,            0.028005,             0.02391,           0.0042595,             0.33482,             0.51496,             0.31521,            0.060445,            0.032872,            0.021346,           0.0026799,           0.0054163,           0.0054163,           0.0054163
                 465,            0.036887,            0.036311,           0.0022819,             0.33482,             0.51496,             0.31521,            0.060445,            0.032872,             0.02134,           0.0026799,           0.0054064,           0.0054064,           0.0054064
                 466,            0.034128,            0.019908,           0.0031072,             0.33482,             0.51496,             0.31521,            0.060445,            0.032872,            0.021346,           0.0026799,           0.0053965,           0.0053965,           0.0053965
                 467,            0.042196,             0.01879,           0.0036595,             0.50338,             0.55699,             0.48751,             0.12981,            0.030618,            0.022728,           0.0026579,           0.0053866,           0.0053866,           0.0053866
                 468,            0.040428,             0.02143,           0.0027181,             0.50338,             0.55699,             0.48751,             0.12981,            0.030618,            0.022711,           0.0026579,           0.0053767,           0.0053767,           0.0053767
                 469,             0.03879,            0.016334,           0.0028817,             0.50338,             0.55699,             0.48751,             0.12981,            0.030618,            0.022738,           0.0026579,           0.0053668,           0.0053668,           0.0053668
                 470,            0.031256,            0.031159,           0.0043056,             0.50338,             0.55699,             0.48751,             0.12981,            0.030618,            0.022726,           0.0026579,           0.0053569,           0.0053569,           0.0053569
                 471,            0.037409,             0.02777,            0.002578,             0.49861,             0.60032,             0.51082,             0.16701,            0.030043,            0.023293,           0.0026776,            0.005347,            0.005347,            0.005347
                 472,            0.042261,            0.027153,           0.0021373,             0.49861,             0.60032,             0.51082,             0.16701,            0.030043,            0.023271,           0.0026776,           0.0053371,           0.0053371,           0.0053371
                 473,            0.038277,            0.017013,            0.002798,             0.49861,             0.60032,             0.51082,             0.16701,            0.030043,            0.023267,           0.0026776,           0.0053272,           0.0053272,           0.0053272
                 474,            0.037383,            0.024918,           0.0026238,             0.49861,             0.60032,             0.51082,             0.16701,            0.030043,             0.02328,           0.0026776,           0.0053173,           0.0053173,           0.0053173
                 475,            0.035232,             0.02439,            0.002676,             0.43006,             0.54224,             0.43299,             0.11598,            0.031274,            0.022607,           0.0026751,           0.0053074,           0.0053074,           0.0053074
                 476,            0.039065,            0.025264,           0.0024009,             0.43006,             0.54224,             0.43299,             0.11598,            0.031274,            0.022597,           0.0026751,           0.0052975,           0.0052975,           0.0052975
                 477,            0.029528,            0.077513,           0.0030414,             0.43006,             0.54224,             0.43299,             0.11598,            0.031274,            0.022611,           0.0026751,           0.0052876,           0.0052876,           0.0052876
                 478,             0.03267,            0.033268,           0.0036243,             0.43006,             0.54224,             0.43299,             0.11598,            0.031274,            0.022594,           0.0026751,           0.0052777,           0.0052777,           0.0052777
                 479,            0.028028,            0.038404,           0.0038795,             0.40065,             0.53942,             0.38339,            0.084701,            0.032357,            0.022025,           0.0026294,           0.0052678,           0.0052678,           0.0052678
                 480,            0.036596,            0.030177,             0.00256,             0.40065,             0.53942,             0.38339,            0.084701,            0.032357,            0.022004,           0.0026294,           0.0052579,           0.0052579,           0.0052579
                 481,            0.034651,            0.023966,           0.0036431,             0.40065,             0.53942,             0.38339,            0.084701,            0.032357,            0.022007,           0.0026294,            0.005248,            0.005248,            0.005248
                 482,            0.037926,             0.02063,           0.0052154,             0.40065,             0.53942,             0.38339,            0.084701,            0.032357,            0.021976,           0.0026294,           0.0052381,           0.0052381,           0.0052381
                 483,            0.035481,            0.021138,           0.0028304,             0.48763,              0.6909,             0.58225,             0.19202,            0.029709,            0.023285,           0.0026297,           0.0052282,           0.0052282,           0.0052282
                 484,            0.041818,            0.032211,             0.00235,             0.48763,              0.6909,             0.58225,             0.19202,            0.029709,            0.023279,           0.0026297,           0.0052183,           0.0052183,           0.0052183
                 485,            0.038648,            0.024345,           0.0026366,             0.48763,              0.6909,             0.58225,             0.19202,            0.029709,            0.023286,           0.0026297,           0.0052084,           0.0052084,           0.0052084
                 486,             0.03496,            0.022217,           0.0023912,             0.48763,              0.6909,             0.58225,             0.19202,            0.029709,            0.023301,           0.0026297,           0.0051985,           0.0051985,           0.0051985
                 487,            0.039373,            0.017031,           0.0036353,             0.36427,             0.62035,             0.38767,             0.10239,            0.032093,            0.023286,           0.0026274,           0.0051886,           0.0051886,           0.0051886
                 488,            0.041313,            0.019464,           0.0029625,             0.36427,             0.62035,             0.38767,             0.10239,            0.032093,            0.023282,           0.0026274,           0.0051787,           0.0051787,           0.0051787
                 489,            0.033078,            0.022818,           0.0048624,             0.36427,             0.62035,             0.38767,             0.10239,            0.032093,            0.023308,           0.0026274,           0.0051688,           0.0051688,           0.0051688
                 490,            0.038108,             0.02279,           0.0021223,             0.36427,             0.62035,             0.38767,             0.10239,            0.032093,            0.023261,           0.0026274,           0.0051589,           0.0051589,           0.0051589
                 491,            0.039272,            0.020675,           0.0035634,             0.51396,             0.61325,             0.54362,             0.16768,            0.030276,            0.023159,           0.0025883,            0.005149,            0.005149,            0.005149
                 492,             0.02706,             0.02375,           0.0046124,             0.51396,             0.61325,             0.54362,             0.16768,            0.030276,            0.023195,           0.0025883,           0.0051391,           0.0051391,           0.0051391
                 493,            0.042445,            0.018082,           0.0019949,             0.51396,             0.61325,             0.54362,             0.16768,            0.030276,            0.023148,           0.0025883,           0.0051292,           0.0051292,           0.0051292
                 494,            0.037287,            0.021081,            0.001939,             0.51396,             0.61325,             0.54362,             0.16768,            0.030276,            0.023168,           0.0025883,           0.0051193,           0.0051193,           0.0051193
                 495,            0.036645,             0.02436,           0.0031155,             0.47052,             0.62398,              0.5535,             0.18158,            0.029896,            0.023609,           0.0026269,           0.0051094,           0.0051094,           0.0051094
                 496,            0.034495,            0.019552,           0.0044742,             0.47052,             0.62398,              0.5535,             0.18158,            0.029896,            0.023611,           0.0026269,           0.0050995,           0.0050995,           0.0050995
                 497,            0.040896,            0.023009,           0.0017493,             0.47052,             0.62398,              0.5535,             0.18158,            0.029896,            0.023595,           0.0026269,           0.0050896,           0.0050896,           0.0050896
                 498,            0.028373,             0.05698,            0.002949,             0.47052,             0.62398,              0.5535,             0.18158,            0.029896,             0.02361,           0.0026269,           0.0050797,           0.0050797,           0.0050797
                 499,            0.038205,            0.024278,           0.0025357,             0.49681,              0.5208,             0.43432,             0.10629,             0.03145,            0.023134,           0.0026254,           0.0050698,           0.0050698,           0.0050698
                 500,            0.033807,            0.025905,            0.002935,             0.49681,              0.5208,             0.43432,             0.10629,             0.03145,            0.023145,           0.0026254,           0.0050599,           0.0050599,           0.0050599
                 501,            0.035023,            0.042493,           0.0025621,             0.49681,              0.5208,             0.43432,             0.10629,             0.03145,            0.023145,           0.0026254,             0.00505,             0.00505,             0.00505
                 502,            0.032885,            0.051866,           0.0027213,             0.49681,              0.5208,             0.43432,             0.10629,             0.03145,            0.023128,           0.0026254,           0.0050401,           0.0050401,           0.0050401
                 503,             0.03827,            0.018018,           0.0031715,             0.54666,             0.63419,             0.57626,             0.17049,            0.029899,            0.023302,           0.0026052,           0.0050302,           0.0050302,           0.0050302
                 504,            0.038522,            0.017222,           0.0029544,             0.54666,             0.63419,             0.57626,             0.17049,            0.029899,            0.023309,           0.0026052,           0.0050203,           0.0050203,           0.0050203
                 505,            0.036805,             0.02079,           0.0030571,             0.54666,             0.63419,             0.57626,             0.17049,            0.029899,            0.023301,           0.0026052,           0.0050104,           0.0050104,           0.0050104
                 506,             0.03304,            0.037936,           0.0020987,             0.54666,             0.63419,             0.57626,             0.17049,            0.029899,            0.023339,           0.0026052,           0.0050005,           0.0050005,           0.0050005
                 507,            0.048666,            0.011699,             0.00222,             0.54167,             0.61191,             0.51853,             0.15005,              0.0303,            0.023438,           0.0026166,           0.0049906,           0.0049906,           0.0049906
                 508,             0.03609,            0.029958,           0.0022972,             0.54167,             0.61191,             0.51853,             0.15005,              0.0303,            0.023394,           0.0026166,           0.0049807,           0.0049807,           0.0049807
                 509,            0.028524,            0.025002,           0.0025757,             0.54167,             0.61191,             0.51853,             0.15005,              0.0303,            0.023412,           0.0026166,           0.0049708,           0.0049708,           0.0049708
                 510,            0.028615,            0.028962,            0.003711,             0.54167,             0.61191,             0.51853,             0.15005,              0.0303,            0.023419,           0.0026166,           0.0049609,           0.0049609,           0.0049609
                 511,            0.039308,            0.022117,           0.0027574,             0.54791,             0.61607,             0.54158,             0.16956,            0.029812,            0.023935,           0.0026871,            0.004951,            0.004951,            0.004951
                 512,            0.036552,             0.02336,           0.0028469,             0.54791,             0.61607,             0.54158,             0.16956,            0.029812,            0.023924,           0.0026871,           0.0049411,           0.0049411,           0.0049411
                 513,            0.038768,            0.026103,           0.0027729,             0.54791,             0.61607,             0.54158,             0.16956,            0.029812,            0.023993,           0.0026871,           0.0049312,           0.0049312,           0.0049312
                 514,             0.03319,            0.052288,           0.0023086,             0.54791,             0.61607,             0.54158,             0.16956,            0.029812,            0.023904,           0.0026871,           0.0049213,           0.0049213,           0.0049213
                 515,            0.032563,             0.01858,           0.0035028,             0.58831,             0.61146,             0.56026,             0.15951,            0.029859,            0.023732,           0.0026721,           0.0049114,           0.0049114,           0.0049114
                 516,            0.032596,             0.01623,           0.0035528,             0.58831,             0.61146,             0.56026,             0.15951,            0.029859,            0.023734,           0.0026721,           0.0049015,           0.0049015,           0.0049015
                 517,            0.038866,            0.020609,           0.0018104,             0.58831,             0.61146,             0.56026,             0.15951,            0.029859,            0.023741,           0.0026721,           0.0048916,           0.0048916,           0.0048916
                 518,            0.036445,            0.021578,           0.0020624,             0.58831,             0.61146,             0.56026,             0.15951,            0.029859,             0.02373,           0.0026721,           0.0048817,           0.0048817,           0.0048817
                 519,            0.040233,             0.02271,           0.0018585,             0.53716,              0.5752,             0.46919,             0.13135,            0.030518,            0.023472,           0.0026993,           0.0048718,           0.0048718,           0.0048718
                 520,            0.034487,            0.049626,           0.0024356,             0.53716,              0.5752,             0.46919,             0.13135,            0.030518,            0.023412,           0.0026993,           0.0048619,           0.0048619,           0.0048619
                 521,            0.031038,            0.038588,           0.0037897,             0.53716,              0.5752,             0.46919,             0.13135,            0.030518,            0.023402,           0.0026993,            0.004852,            0.004852,            0.004852
                 522,            0.028556,            0.034765,            0.002513,             0.53716,              0.5752,             0.46919,             0.13135,            0.030518,            0.023424,           0.0026993,           0.0048421,           0.0048421,           0.0048421
                 523,            0.036294,            0.030128,           0.0022624,             0.56026,             0.66729,             0.57614,             0.17482,            0.029408,            0.022652,           0.0027154,           0.0048322,           0.0048322,           0.0048322
                 524,            0.040951,            0.017408,           0.0024621,             0.56026,             0.66729,             0.57614,             0.17482,            0.029408,            0.022649,           0.0027154,           0.0048223,           0.0048223,           0.0048223
                 525,            0.034413,            0.028513,           0.0026469,             0.56026,             0.66729,             0.57614,             0.17482,            0.029408,            0.022649,           0.0027154,           0.0048124,           0.0048124,           0.0048124
                 526,            0.033908,            0.021083,           0.0037038,             0.56026,             0.66729,             0.57614,             0.17482,            0.029408,            0.022644,           0.0027154,           0.0048025,           0.0048025,           0.0048025
                 527,             0.03668,            0.029969,            0.002519,             0.57806,             0.62934,             0.58231,             0.18337,            0.029435,            0.022194,            0.002746,           0.0047926,           0.0047926,           0.0047926
                 528,            0.038225,            0.018266,           0.0049057,             0.57806,             0.62934,             0.58231,             0.18337,            0.029435,            0.022212,            0.002746,           0.0047827,           0.0047827,           0.0047827
                 529,              0.0351,            0.031572,           0.0019538,             0.57806,             0.62934,             0.58231,             0.18337,            0.029435,            0.022173,            0.002746,           0.0047728,           0.0047728,           0.0047728
                 530,            0.037579,            0.029493,            0.002269,             0.57806,             0.62934,             0.58231,             0.18337,            0.029435,            0.022201,            0.002746,           0.0047629,           0.0047629,           0.0047629
                 531,            0.026281,            0.046536,           0.0032772,             0.19811,             0.38365,             0.16584,            0.035789,            0.032951,            0.022106,           0.0028151,            0.004753,            0.004753,            0.004753
                 532,            0.036596,            0.030242,           0.0026602,             0.19811,             0.38365,             0.16584,            0.035789,            0.032951,            0.022115,           0.0028151,           0.0047431,           0.0047431,           0.0047431
                 533,             0.03582,            0.024148,           0.0032068,             0.19811,             0.38365,             0.16584,            0.035789,            0.032951,            0.022116,           0.0028151,           0.0047332,           0.0047332,           0.0047332
                 534,            0.034014,            0.026524,           0.0029343,             0.19811,             0.38365,             0.16584,            0.035789,            0.032951,            0.022134,           0.0028151,           0.0047233,           0.0047233,           0.0047233
                 535,            0.040381,            0.020584,           0.0029034,             0.53478,             0.59805,             0.52165,             0.10523,            0.030548,            0.022333,           0.0028755,           0.0047134,           0.0047134,           0.0047134
                 536,              0.0409,            0.019666,            0.002498,             0.53478,             0.59805,             0.52165,             0.10523,            0.030548,            0.022334,           0.0028755,           0.0047035,           0.0047035,           0.0047035
                 537,            0.032099,            0.025003,            0.003234,             0.53478,             0.59805,             0.52165,             0.10523,            0.030548,            0.022351,           0.0028755,           0.0046936,           0.0046936,           0.0046936
                 538,            0.034487,            0.025306,           0.0032688,             0.53478,             0.59805,             0.52165,             0.10523,            0.030548,            0.022351,           0.0028755,           0.0046837,           0.0046837,           0.0046837
                 539,             0.02701,            0.045423,           0.0032738,             0.57606,             0.67308,             0.59812,             0.18596,            0.029402,            0.023844,           0.0029538,           0.0046738,           0.0046738,           0.0046738
                 540,            0.039814,            0.031141,           0.0017183,             0.57606,             0.67308,             0.59812,             0.18596,            0.029402,            0.023862,           0.0029538,           0.0046639,           0.0046639,           0.0046639
                 541,            0.028523,               0.034,            0.003836,             0.57606,             0.67308,             0.59812,             0.18596,            0.029402,            0.023856,           0.0029538,            0.004654,            0.004654,            0.004654
                 542,             0.03412,            0.023592,            0.002599,             0.57606,             0.67308,             0.59812,             0.18596,            0.029402,             0.02384,           0.0029538,           0.0046441,           0.0046441,           0.0046441
                 543,            0.034185,            0.029031,           0.0027626,              0.5852,             0.72411,             0.64441,             0.20434,            0.028584,            0.023656,           0.0029053,           0.0046342,           0.0046342,           0.0046342
                 544,            0.023775,            0.036022,           0.0036032,              0.5852,             0.72411,             0.64441,             0.20434,            0.028584,             0.02366,           0.0029053,           0.0046243,           0.0046243,           0.0046243
                 545,            0.036308,            0.024922,           0.0032254,              0.5852,             0.72411,             0.64441,             0.20434,            0.028584,            0.023644,           0.0029053,           0.0046144,           0.0046144,           0.0046144
                 546,            0.039636,            0.023133,           0.0029755,              0.5852,             0.72411,             0.64441,             0.20434,            0.028584,            0.023648,           0.0029053,           0.0046045,           0.0046045,           0.0046045
                 547,            0.024745,            0.030095,           0.0045089,             0.36983,              0.4185,             0.26299,            0.048423,             0.03215,             0.02333,           0.0028907,           0.0045946,           0.0045946,           0.0045946
                 548,            0.034036,            0.027125,           0.0030138,             0.36983,              0.4185,             0.26299,            0.048423,             0.03215,            0.023335,           0.0028907,           0.0045847,           0.0045847,           0.0045847
                 549,            0.043327,            0.020373,           0.0023794,             0.36983,              0.4185,             0.26299,            0.048423,             0.03215,            0.023314,           0.0028907,           0.0045748,           0.0045748,           0.0045748
                 550,            0.036258,            0.033034,           0.0022843,             0.36983,              0.4185,             0.26299,            0.048423,             0.03215,            0.023332,           0.0028907,           0.0045649,           0.0045649,           0.0045649
                 551,            0.040441,            0.026024,           0.0020578,             0.54017,             0.68593,             0.61776,              0.1567,            0.029793,            0.023892,           0.0028567,            0.004555,            0.004555,            0.004555
                 552,            0.032148,            0.023842,           0.0037443,             0.54017,             0.68593,             0.61776,              0.1567,            0.029793,            0.023924,           0.0028567,           0.0045451,           0.0045451,           0.0045451
                 553,            0.031976,            0.021354,           0.0033051,             0.54017,             0.68593,             0.61776,              0.1567,            0.029793,             0.02394,           0.0028567,           0.0045352,           0.0045352,           0.0045352
                 554,            0.033067,            0.027108,           0.0023331,             0.54017,             0.68593,             0.61776,              0.1567,            0.029793,             0.02393,           0.0028567,           0.0045253,           0.0045253,           0.0045253
                 555,            0.035872,            0.021459,           0.0038087,             0.53918,             0.70236,             0.62779,              0.1852,            0.028862,            0.024177,           0.0027969,           0.0045154,           0.0045154,           0.0045154
                 556,             0.03184,            0.017844,           0.0031302,             0.53918,             0.70236,             0.62779,              0.1852,            0.028862,            0.024158,           0.0027969,           0.0045055,           0.0045055,           0.0045055
                 557,            0.028413,            0.025651,           0.0028947,             0.53918,             0.70236,             0.62779,              0.1852,            0.028862,            0.024172,           0.0027969,           0.0044956,           0.0044956,           0.0044956
                 558,             0.02414,            0.051927,           0.0040523,             0.53918,             0.70236,             0.62779,              0.1852,            0.028862,            0.024192,           0.0027969,           0.0044857,           0.0044857,           0.0044857
                 559,            0.038211,            0.031721,           0.0020583,             0.52581,             0.75547,             0.64898,              0.1858,            0.028499,            0.024392,           0.0028058,           0.0044758,           0.0044758,           0.0044758
                 560,            0.027264,            0.024814,            0.004574,             0.52581,             0.75547,             0.64898,              0.1858,            0.028499,            0.024436,           0.0028058,           0.0044659,           0.0044659,           0.0044659
                 561,            0.029789,            0.037651,           0.0027912,             0.52581,             0.75547,             0.64898,              0.1858,            0.028499,            0.024383,           0.0028058,            0.004456,            0.004456,            0.004456
                 562,            0.038745,            0.029515,           0.0025714,             0.52581,             0.75547,             0.64898,              0.1858,            0.028499,            0.024382,           0.0028058,           0.0044461,           0.0044461,           0.0044461
                 563,            0.032817,            0.023755,           0.0045733,             0.53034,             0.77936,             0.65895,             0.20824,            0.028439,            0.024405,           0.0028319,           0.0044362,           0.0044362,           0.0044362
                 564,            0.038935,            0.020559,            0.003424,             0.53034,             0.77936,             0.65895,             0.20824,            0.028439,             0.02445,           0.0028319,           0.0044263,           0.0044263,           0.0044263
                 565,            0.027284,            0.026279,           0.0031591,             0.53034,             0.77936,             0.65895,             0.20824,            0.028439,            0.024428,           0.0028319,           0.0044164,           0.0044164,           0.0044164
                 566,            0.041921,            0.023284,           0.0027489,             0.53034,             0.77936,             0.65895,             0.20824,            0.028439,            0.024442,           0.0028319,           0.0044065,           0.0044065,           0.0044065
                 567,            0.037517,             0.03707,           0.0019253,             0.52773,             0.72578,             0.62612,             0.19856,            0.028724,            0.023464,           0.0028389,           0.0043966,           0.0043966,           0.0043966
                 568,            0.037069,            0.033779,           0.0020067,             0.52773,             0.72578,             0.62612,             0.19856,            0.028724,            0.023473,           0.0028389,           0.0043867,           0.0043867,           0.0043867
                 569,            0.035244,            0.020558,           0.0032535,             0.52773,             0.72578,             0.62612,             0.19856,            0.028724,            0.023459,           0.0028389,           0.0043768,           0.0043768,           0.0043768
